[run number];team_size;game_size;knowledge_sharing;[step];team_score;gain_score;synergy_score;agent_names;reached_consensus?;[agreeableness] of turtles;[talkativeness] of turtles;[neuroticism] of turtles;[critical_thinking] of turtles;[knowledge] of turtles
4556;5;8;0.8;24;0.21400000000000002;0.47100000000000003;0.07100000000000004;[know_agent crit_agent talk_agent talk_agent talk_agent f g h i j];TRUE;[0];[2.04 2.72 3.19];[0];[0.28];[0.58]
2526;5;8;0.8;17;0.21400000000000002;0.47100000000000003;0.21400000000000002;[neuro_agent know_agent agree_agent talk_agent talk_agent f g h i j];TRUE;[2.06];[3.12 2.64];[2.56];[0];[0.66]
1971;5;8;0.8;24;0.21400000000000002;0.47100000000000003;0.28500000000000003;[neuro_agent agree_agent talk_agent agree_agent neuro_agent f g h i j];TRUE;[3.05 2.52];[2.53];[5.06 2.16];[0];[0]
4625;5;8;0.8;20;0.21400000000000002;0.47100000000000003;0.357;[agree_agent talk_agent crit_agent crit_agent talk_agent f g h i j];TRUE;[5.15];[2.06 3.26];[0];[0.47 0.32];[0]
5822;5;8;0.8;15;0.21400000000000002;0.47100000000000003;0.42800000000000005;[agree_agent crit_agent neuro_agent agree_agent talk_agent f g h i j];TRUE;[2.88 4.49];[2.24];[2.78];[0.5];[0]
7784;5;8;0.8;20;0.21400000000000002;0.47100000000000003;0.42800000000000005;[agree_agent talk_agent crit_agent talk_agent talk_agent f g h i j];TRUE;[3.92];[6.13 3.97 3.32];[0];[0.52];[0]
7849;5;8;0.8;17;0.21400000000000002;0.4712;-0.07199999999999995;[crit_agent talk_agent agree_agent agree_agent know_agent f g h i j];TRUE;[3.82 3.46];[2.76];[0];[0.37];[0.8]
3405;5;8;0.8;15;0.21400000000000002;0.4712;0.14300000000000002;[talk_agent crit_agent crit_agent neuro_agent know_agent f g h i j];TRUE;[0];[2.59];[2.77];[0.61 0.24];[0.64]
5417;5;8;0.8;19;0.21400000000000002;0.4712;0.14300000000000002;[agree_agent crit_agent neuro_agent agree_agent know_agent f g h i j];TRUE;[2.28 2.8];[0];[5];[0.27];[0.64]
3027;5;8;0.8;20;0.21400000000000002;0.4712;0.28500000000000003;[talk_agent neuro_agent neuro_agent talk_agent crit_agent f g h i j];TRUE;[0];[5.24 5.87];[2.25 2.7];[0.77];[0]
3853;5;8;0.8;20;0.21400000000000002;0.4712;0.28500000000000003;[agree_agent crit_agent neuro_agent crit_agent talk_agent f g h i j];TRUE;[3.53];[2.37];[4.05];[0.23 0.26];[0]
6704;5;8;0.8;16;0.21400000000000002;0.4712;0.28500000000000003;[talk_agent crit_agent crit_agent neuro_agent agree_agent f g h i j];TRUE;[4.56];[4.39];[4.15];[0.59 0.22];[0]
521;5;8;0.8;11;0.21400000000000002;0.4712;0.357;[agree_agent agree_agent talk_agent agree_agent agree_agent f g h i j];TRUE;[4.53 3.96 6.0 3.07];[5.88];[0];[0];[0]
2016;5;8;0.8;16;0.21400000000000002;0.4712;0.357;[talk_agent neuro_agent talk_agent agree_agent crit_agent f g h i j];TRUE;[2.93];[3.88 5.93];[3.5];[0.31];[0]
2792;5;8;0.8;16;0.21400000000000002;0.4712;0.357;[crit_agent crit_agent agree_agent agree_agent crit_agent f g h i j];TRUE;[4.4 2.4];[0];[0];[0.34 0.5 0.3];[0]
5136;5;8;0.8;24;0.21400000000000002;0.4712;0.357;[talk_agent crit_agent neuro_agent agree_agent neuro_agent f g h i j];TRUE;[3.29];[4.02];[3.36 3.27];[0.46];[0]
5376;5;8;0.8;12;0.21400000000000002;0.4712;0.357;[neuro_agent crit_agent talk_agent agree_agent talk_agent f g h i j];TRUE;[3.41];[2.64 2.98];[3.56];[0.37];[0]
8975;5;8;0.8;20;0.21400000000000002;0.4712;0.357;[agree_agent crit_agent talk_agent crit_agent agree_agent f g h i j];TRUE;[3.02 3.48];[2.34];[0];[0.47 0.42];[0]
9766;5;8;0.8;15;0.21400000000000002;0.4712;0.357;[talk_agent crit_agent agree_agent agree_agent talk_agent f g h i j];TRUE;[2.18 3.77];[2.79 2.93];[0];[0.57];[0]
1384;5;8;0.8;21;0.21400000000000002;0.4712;0.42800000000000005;[agree_agent talk_agent crit_agent agree_agent talk_agent f g h i j];TRUE;[2.38 2.03];[4.92 2.66];[0];[0.75];[0]
9176;5;8;0.8;9;0.21400000000000002;0.4712;0.42800000000000005;[crit_agent neuro_agent talk_agent talk_agent neuro_agent f g h i j];TRUE;[0];[2.15 3.16];[2.5 3.65];[0.47];[0]
2943;5;8;0.8;19;0.21400000000000002;0.4714;0.21400000000000002;[know_agent crit_agent talk_agent neuro_agent agree_agent f g h i j];TRUE;[2.03];[3.68];[3.15];[0.73];[0.53]
9691;5;8;0.8;22;0.21400000000000002;0.4714;0.277555756156289;[talk_agent neuro_agent know_agent crit_agent talk_agent f g h i j];TRUE;[0];[2.19 3.34];[5.67];[0.25];[0.59]
597;5;8;0.8;17;0.21400000000000002;0.4714;0.357;[talk_agent agree_agent crit_agent neuro_agent crit_agent f g h i j];TRUE;[2.12];[2.70];[2.64];[0.43 0.37];[0]
2731;5;8;0.8;16;0.21400000000000002;0.4714;0.357;[agree_agent crit_agent talk_agent crit_agent neuro_agent f g h i j];TRUE;[4.07];[5.46];[4];[0.69 0.83];[0]
9235;5;8;0.8;24;0.21400000000000002;0.4714;0.357;[crit_agent talk_agent agree_agent crit_agent talk_agent f g h i j];TRUE;[3.78];[2.49 6.22];[0];[0.79 0.24];[0]
972;5;8;0.8;18;0.21400000000000002;0.4854;0.07100000000000004;[know_agent agree_agent crit_agent crit_agent neuro_agent f g h i j];TRUE;[5.2];[0];[2.31];[0.69 0.36];[0.74]
4398;5;8;0.8;25;0.21400000000000002;0.4854;0.21400000000000002;[know_agent agree_agent agree_agent agree_agent talk_agent f g h i j];TRUE;[3.17 3.70 2.46];[4.57];[0];[0];[0.68]
1020;5;8;0.8;16;0.21400000000000002;0.4854;0.28500000000000003;[neuro_agent know_agent talk_agent crit_agent neuro_agent f g h i j];TRUE;[0];[3.69];[3.97 3.79];[0.32];[0.55]
2897;5;8;0.8;19;0.21400000000000002;0.4854;0.28500000000000003;[talk_agent agree_agent neuro_agent crit_agent know_agent f g h i j];TRUE;[2.74];[2.72];[3.37];[0.8];[0.59]
8979;5;8;0.8;32;0.21400000000000002;0.4854;0.28500000000000003;[talk_agent neuro_agent neuro_agent crit_agent neuro_agent f g h i j];TRUE;[0];[3.19];[3.77 6.09 3.31];[0.49];[0]
1117;5;8;0.8;19;0.21400000000000002;0.4854;0.357;[agree_agent crit_agent talk_agent crit_agent neuro_agent f g h i j];TRUE;[3.0];[2.32];[2.9];[0.74 0.44];[0]
1614;5;8;0.8;22;0.21400000000000002;0.4854;0.357;[talk_agent talk_agent crit_agent talk_agent agree_agent f g h i j];TRUE;[2.08];[2.52 4.17 3.54];[0];[0.5];[0]
3481;5;8;0.8;19;0.21400000000000002;0.4854;0.357;[neuro_agent talk_agent crit_agent crit_agent neuro_agent f g h i j];TRUE;[0];[3.00];[3.70 3.27];[0.7 0.53];[0]
5777;5;8;0.8;12;0.21400000000000002;0.4854;0.357;[talk_agent agree_agent neuro_agent crit_agent talk_agent f g h i j];TRUE;[3.67];[2.0 4.8];[3.31];[0.53];[0]
8461;5;8;0.8;13;0.21400000000000002;0.4854;0.357;[crit_agent neuro_agent crit_agent neuro_agent neuro_agent f g h i j];TRUE;[0];[0];[2.40 2.67 5.02];[0.55 0.33];[0]
9272;5;8;0.8;13;0.21400000000000002;0.4854;0.357;[crit_agent agree_agent talk_agent agree_agent talk_agent f g h i j];TRUE;[5.25 4.07];[3.32 3.81];[0];[0.23];[0]
220;5;8;0.8;23;0.21400000000000002;0.4854;0.42800000000000005;[crit_agent agree_agent crit_agent talk_agent neuro_agent f g h i j];TRUE;[2.10];[4.18];[4.27];[0.33 0.56];[0]
1323;5;8;0.8;13;0.21400000000000002;0.4854;0.42800000000000005;[talk_agent crit_agent talk_agent crit_agent neuro_agent f g h i j];TRUE;[0];[2.76 4.67];[2.03];[0.77 0.51];[0]
1772;5;8;0.8;30;0.21400000000000002;0.4854;0.42800000000000005;[crit_agent talk_agent agree_agent talk_agent agree_agent f g h i j];TRUE;[3.22 5.19];[2.09 2.09];[0];[0.45];[0]
4264;5;8;0.8;20;0.21400000000000002;0.4854;0.42800000000000005;[talk_agent crit_agent talk_agent talk_agent agree_agent f g h i j];TRUE;[7.15];[2.49 3.05 3.30];[0];[0.62];[0]
7939;5;8;0.8;12;0.21400000000000002;0.4854;0.42800000000000005;[agree_agent talk_agent crit_agent agree_agent crit_agent f g h i j];TRUE;[3.90 4.53];[4.71];[0];[0.38 0.26];[0]
337;5;8;0.8;19;0.21400000000000002;0.4856;0.357;[talk_agent talk_agent agree_agent talk_agent talk_agent f g h i j];TRUE;[2.58];[4.0 5.33 2.4 4.92];[0];[0];[0]
2409;5;8;0.8;16;0.21400000000000002;0.4856;0.357;[talk_agent agree_agent crit_agent crit_agent talk_agent f g h i j];TRUE;[2.79];[6.49 3.42];[0];[0.4 0.41];[0]
4410;5;8;0.8;18;0.21400000000000002;0.4856;0.357;[agree_agent agree_agent crit_agent talk_agent agree_agent f g h i j];TRUE;[2.10 4.07 3.43];[3.52];[0];[0.36];[0]
4922;5;8;0.8;10;0.21400000000000002;0.48560000000000003;0.14300000000000002;[agree_agent agree_agent crit_agent talk_agent know_agent f g h i j];TRUE;[4.30 2.95];[3.71];[0];[0.4];[0.61]
5345;5;8;0.8;14;0.21400000000000002;0.48560000000000003;0.14300000000000002;[know_agent crit_agent crit_agent talk_agent neuro_agent f g h i j];TRUE;[0];[4.3];[4.64];[0.41 0.48];[0.6]
981;5;8;0.8;17;0.21400000000000002;0.48560000000000003;0.21400000000000002;[talk_agent know_agent crit_agent talk_agent talk_agent f g h i j];TRUE;[0];[3.30 2.40 2.22];[0];[0.32];[0.53]
2543;5;8;0.8;26;0.21400000000000002;0.48560000000000003;0.357;[crit_agent talk_agent agree_agent talk_agent agree_agent f g h i j];TRUE;[5.22 2.44];[3.16 2.49];[0];[0.73];[0]
3043;5;8;0.8;16;0.21400000000000002;0.48560000000000003;0.357;[crit_agent talk_agent agree_agent agree_agent agree_agent f g h i j];TRUE;[3.44 3.36 5.06];[5.40];[0];[0.39];[0]
8296;5;8;0.8;16;0.21400000000000002;0.48560000000000003;0.357;[neuro_agent neuro_agent talk_agent agree_agent agree_agent f g h i j];TRUE;[3.30 2.0];[2.86];[5.14 3.18];[0];[0]
6335;5;8;0.8;12;0.21400000000000002;0.4994;0.42800000000000005;[agree_agent crit_agent talk_agent agree_agent agree_agent f g h i j];TRUE;[2.25 3.56 2.36];[3.27];[0];[0.65];[0]
1371;5;8;0.8;17;0.21400000000000002;0.4996;0.07100000000000004;[crit_agent know_agent neuro_agent crit_agent crit_agent f g h i j];TRUE;[0];[0];[3.73];[0.24 0.77 0.63];[0.67]
3009;5;8;0.8;14;0.21400000000000002;0.4996;0.07100000000000004;[know_agent crit_agent neuro_agent crit_agent crit_agent f g h i j];TRUE;[0];[0];[4.82];[0.35 0.84 0.26];[0.8]
3521;5;8;0.8;12;0.21400000000000002;0.4996;0.07100000000000004;[crit_agent talk_agent agree_agent know_agent neuro_agent f g h i j];TRUE;[2.7];[3.66];[2.47];[0.6];[0.64]
947;5;8;0.8;22;0.21400000000000002;0.4996;0.28500000000000003;[neuro_agent talk_agent agree_agent crit_agent talk_agent f g h i j];TRUE;[2.06];[2.14 2.74];[3.20];[0.59];[0]
2919;5;8;0.8;12;0.21400000000000002;0.4996;0.28500000000000003;[neuro_agent crit_agent neuro_agent neuro_agent neuro_agent f g h i j];TRUE;[0];[0];[2.15 2.83 3.43 3.78];[0.49];[0]
522;5;8;0.8;17;0.21400000000000002;0.4996;0.357;[talk_agent crit_agent agree_agent neuro_agent agree_agent f g h i j];TRUE;[4.09 2.99];[2.9];[3.68];[0.33];[0]
2980;5;8;0.8;18;0.21400000000000002;0.4996;0.42800000000000005;[crit_agent talk_agent crit_agent neuro_agent agree_agent f g h i j];TRUE;[3.28];[4.63];[2.10];[0.56 0.43];[0]
6955;5;8;0.8;14;0.21400000000000002;0.4996;0.42800000000000005;[talk_agent neuro_agent crit_agent talk_agent agree_agent f g h i j];TRUE;[2.05];[2.60 3.07];[3.07];[0.76];[0]
6276;5;8;0.8;25;0.21400000000000002;0.49979999999999997;0.357;[talk_agent crit_agent talk_agent talk_agent neuro_agent f g h i j];TRUE;[0];[6.47 2.5 3.8];[3.18];[0.54];[0]
6837;5;8;0.8;15;0.21400000000000002;0.49979999999999997;0.357;[agree_agent talk_agent neuro_agent neuro_agent crit_agent f g h i j];TRUE;[3.17];[4];[5.72 2.16];[0.52];[0]
3546;5;8;0.8;17;0.21400000000000002;0.4998;0.14300000000000002;[crit_agent know_agent neuro_agent neuro_agent crit_agent f g h i j];TRUE;[0];[0];[3.95 2.19];[0.8 0.59];[0.51]
5274;5;8;0.8;24;0.21400000000000002;0.4998;0.14300000000000002;[agree_agent know_agent neuro_agent crit_agent know_agent f g h i j];TRUE;[4.4];[0];[3.69];[0.5];[0.59 0.51]
964;5;8;0.8;13;0.21400000000000002;0.4998;0.21400000000000002;[neuro_agent crit_agent agree_agent know_agent agree_agent f g h i j];TRUE;[2.49 2.37];[0];[4.08];[0.38];[0.65]
4456;5;8;0.8;18;0.21400000000000002;0.4998;0.357;[neuro_agent crit_agent crit_agent talk_agent agree_agent f g h i j];TRUE;[3.73];[2.38];[3.13];[0.21 0.34];[0]
5342;5;8;0.8;17;0.21400000000000002;0.4998;0.357;[talk_agent neuro_agent neuro_agent agree_agent crit_agent f g h i j];TRUE;[2.07];[2.64];[3.37 3.20];[0.72];[0]
6754;5;8;0.8;20;0.21400000000000002;0.4998;0.357;[agree_agent crit_agent neuro_agent neuro_agent agree_agent f g h i j];TRUE;[4.17 2.35];[0];[2.79 3.41];[0.44];[0]
8140;5;8;0.8;24;0.21400000000000002;0.4998;0.357;[talk_agent neuro_agent crit_agent crit_agent neuro_agent f g h i j];TRUE;[0];[4.86];[2.67 5.22];[0.65 0.84];[0]
346;5;8;0.8;23;0.21400000000000002;0.4998;0.42800000000000005;[neuro_agent talk_agent crit_agent agree_agent agree_agent f g h i j];TRUE;[4.57 6.77];[4.88];[4.08];[0.44];[0]
2497;5;8;0.8;14;0.21400000000000002;0.4998;0.42800000000000005;[crit_agent crit_agent agree_agent crit_agent crit_agent f g h i j];TRUE;[2.25];[0];[0];[0.29 0.65 0.73 0.26];[0]
4620;5;8;0.8;13;0.21400000000000002;0.4998;0.42800000000000005;[agree_agent crit_agent talk_agent crit_agent crit_agent f g h i j];TRUE;[8.00];[2.07];[0];[0.41 0.36 1];[0]
8698;5;8;0.8;17;0.21400000000000002;0.5138;0.28500000000000003;[crit_agent agree_agent neuro_agent know_agent crit_agent f g h i j];TRUE;[2.37];[0];[3.48];[0.57 0.54];[0.55]
1381;5;8;0.8;15;0.21400000000000002;0.5138;0.42800000000000005;[agree_agent talk_agent talk_agent neuro_agent crit_agent f g h i j];TRUE;[3.46];[2.64 3.67];[2.03];[0.77];[0]
7550;5;8;0.8;19;0.21400000000000002;0.5138;0.42800000000000005;[crit_agent crit_agent know_agent agree_agent talk_agent f g h i j];TRUE;[4.34];[2.7];[0];[0.67 0.35];[0.51]
3920;5;8;0.8;29;0.21400000000000002;0.514;0.07100000000000004;[agree_agent agree_agent know_agent talk_agent talk_agent f g h i j];TRUE;[3.8 4.37];[3.64 2.12];[0];[0];[0.77]
5494;5;8;0.8;33;0.21400000000000002;0.514;0.14300000000000002;[crit_agent crit_agent know_agent agree_agent neuro_agent f g h i j];TRUE;[3.64];[0];[2.86];[0.26 0.38];[0.58]
8568;5;8;0.8;16;0.21400000000000002;0.514;0.21400000000000002;[know_agent agree_agent crit_agent agree_agent crit_agent f g h i j];TRUE;[2.09 2.10];[0];[0];[0.4 0.49];[0.52]
9425;5;8;0.8;14;0.21400000000000002;0.514;0.21400000000000002;[agree_agent know_agent talk_agent talk_agent talk_agent f g h i j];TRUE;[3.37];[3.13 4.97 2.09];[0];[0];[0.7]
661;5;8;0.8;14;0.21400000000000002;0.514;0.28500000000000003;[agree_agent talk_agent agree_agent agree_agent know_agent f g h i j];TRUE;[2.15 4.6 3.58];[2.25];[0];[0];[0.62]
2317;5;8;0.8;21;0.21400000000000002;0.514;0.357;[talk_agent talk_agent crit_agent neuro_agent agree_agent f g h i j];TRUE;[6.4];[3.04 4.04];[3.86];[0.47];[0]
2325;5;8;0.8;21;0.21400000000000002;0.514;0.357;[crit_agent agree_agent agree_agent neuro_agent talk_agent f g h i j];TRUE;[2.76 3.4];[2.55];[3.98];[0.53];[0]
2406;5;8;0.8;37;0.21400000000000002;0.514;0.357;[neuro_agent talk_agent crit_agent talk_agent talk_agent f g h i j];TRUE;[0];[2.68 4.65 2.03];[4.22];[0.78];[0]
3906;5;8;0.8;16;0.21400000000000002;0.514;0.357;[neuro_agent crit_agent agree_agent neuro_agent crit_agent f g h i j];TRUE;[3.6];[0];[4.6 5.43];[0.64 0.78];[0]
5829;5;8;0.8;21;0.21400000000000002;0.514;0.357;[neuro_agent neuro_agent agree_agent talk_agent neuro_agent f g h i j];TRUE;[3.23];[2.4];[3.99 5.37 2.38];[0];[0]
6454;5;8;0.8;15;0.21400000000000002;0.514;0.357;[agree_agent agree_agent crit_agent talk_agent crit_agent f g h i j];TRUE;[3.86 2.22];[6.18];[0];[0.51 0.46];[0]
7861;5;8;0.8;20;0.21400000000000002;0.514;0.357;[agree_agent neuro_agent crit_agent talk_agent talk_agent f g h i j];TRUE;[2.72];[4 3.24];[2.06];[0.29];[0]
9978;5;8;0.8;19;0.21400000000000002;0.514;0.357;[talk_agent crit_agent crit_agent neuro_agent talk_agent f g h i j];TRUE;[0];[2.12 3.79];[2.24];[0.56 0.21];[0]
3406;5;8;0.8;19;0.21400000000000002;0.514;0.42800000000000005;[neuro_agent neuro_agent talk_agent crit_agent talk_agent f g h i j];TRUE;[0];[4.73 3.13];[3.07 3.89];[0.27];[0]
9870;5;8;0.8;22;0.21400000000000002;0.514;0.42800000000000005;[neuro_agent neuro_agent know_agent neuro_agent agree_agent f g h i j];TRUE;[2.39];[0];[2.54 3.53 4.74];[0];[0.57]
8300;5;8;0.8;15;0.21400000000000002;0.5142;0.21400000000000002;[crit_agent know_agent talk_agent crit_agent neuro_agent f g h i j];TRUE;[0];[2.73];[4.82];[0.47 0.33];[0.53]
2668;5;8;0.8;15;0.21400000000000002;0.5142;0.357;[neuro_agent talk_agent neuro_agent neuro_agent neuro_agent f g h i j];TRUE;[0];[3.46];[3.12 2.82 5.10 4.63];[0];[0]
7350;5;8;0.8;18;0.21400000000000002;0.5142;0.357;[neuro_agent neuro_agent neuro_agent agree_agent crit_agent f g h i j];TRUE;[3.25];[0];[3.62 5.84 2.13];[0.59];[0]
8209;5;8;0.8;20;0.21400000000000002;0.5142;0.42800000000000005;[neuro_agent neuro_agent crit_agent agree_agent talk_agent f g h i j];TRUE;[2.30];[4.05];[2.02 3.93];[0.55];[0]
9298;5;8;0.8;13;0.21400000000000002;0.5282;0.14300000000000002;[crit_agent know_agent talk_agent crit_agent crit_agent f g h i j];TRUE;[0];[4.55];[0];[0.44 0.27 0.33];[0.63]
5110;5;8;0.8;18;0.21400000000000002;0.5282;0.21400000000000002;[talk_agent agree_agent know_agent neuro_agent agree_agent f g h i j];TRUE;[3.85 3.69];[2.77];[3.98];[0];[0.51]
383;5;8;0.8;21;0.21400000000000002;0.5282;0.28500000000000003;[neuro_agent agree_agent talk_agent talk_agent talk_agent f g h i j];TRUE;[5.68];[4.03 6 2.34];[2.27];[0];[0]
9400;5;8;0.8;19;0.21400000000000002;0.5282;0.28500000000000003;[crit_agent agree_agent neuro_agent crit_agent agree_agent f g h i j];TRUE;[4.90 2.72];[0];[5.15];[0.26 0.71];[0]
9927;5;8;0.8;17;0.21400000000000002;0.5282;0.28500000000000003;[talk_agent talk_agent agree_agent crit_agent talk_agent f g h i j];TRUE;[2.92];[3.23 7.69 2.3];[0];[0.5];[0]
2434;5;8;0.8;17;0.21400000000000002;0.5282;0.42800000000000005;[agree_agent neuro_agent agree_agent crit_agent agree_agent f g h i j];TRUE;[2.62 2.07 2.25];[0];[5.19];[0.66];[0]
7473;5;8;0.8;13;0.21400000000000002;0.5282;0.42800000000000005;[talk_agent agree_agent agree_agent talk_agent crit_agent f g h i j];TRUE;[4.53 2.97];[3.05 2.24];[0];[0.41];[0]
9825;5;8;0.8;18;0.21400000000000002;0.5282;0.42800000000000005;[talk_agent neuro_agent crit_agent talk_agent agree_agent f g h i j];TRUE;[2.03];[3.34 2.86];[3.74];[0.65];[0]
5104;5;8;0.8;14;0.21400000000000002;0.5284;0.28500000000000003;[neuro_agent crit_agent agree_agent crit_agent talk_agent f g h i j];TRUE;[3.86];[2.53];[2.76];[0.39 0.41];[0]
9424;5;8;0.8;25;0.21400000000000002;0.5284;0.28500000000000003;[crit_agent talk_agent neuro_agent talk_agent agree_agent f g h i j];TRUE;[6.62];[3.15 3.28];[3.93];[0.37];[0]
45;5;8;0.8;37;0.21400000000000002;0.5284;0.357;[talk_agent crit_agent neuro_agent talk_agent neuro_agent f g h i j];TRUE;[0];[2.49 3.74];[3.46 2.88];[0.79];[0]
2050;5;8;0.8;21;0.21400000000000002;0.5284;0.357;[talk_agent neuro_agent crit_agent agree_agent talk_agent f g h i j];TRUE;[2.6];[2.17 5.68];[4.5];[0.3];[0]
3273;5;8;0.8;14;0.21400000000000002;0.5284;0.357;[agree_agent agree_agent neuro_agent talk_agent crit_agent f g h i j];TRUE;[4.02 3.3];[2.03];[2.08];[0.23];[0]
8255;5;8;0.8;18;0.21400000000000002;0.5284;0.42800000000000005;[neuro_agent talk_agent neuro_agent crit_agent crit_agent f g h i j];TRUE;[0];[2.29];[4.64 3.74];[0.41 0.31];[0]
8838;5;8;0.8;16;0.21400000000000002;0.5284;0.5;[neuro_agent crit_agent talk_agent talk_agent neuro_agent f g h i j];TRUE;[0];[2.88 2.92];[6.53 2.29];[0.34];[0]
1955;5;8;0.8;20;0.21400000000000002;0.5424;0.42800000000000005;[agree_agent talk_agent neuro_agent neuro_agent talk_agent f g h i j];TRUE;[4.37];[4.98 2.2];[2.7 2.13];[0];[0]
8210;5;8;0.8;23;0.21400000000000002;0.5426;0.357;[talk_agent talk_agent crit_agent talk_agent neuro_agent f g h i j];TRUE;[0];[4.94 3.30 2.92];[4.37];[0.32];[0]
7026;5;8;0.8;11;0.21400000000000002;0.5426;0.42800000000000005;[neuro_agent neuro_agent agree_agent crit_agent talk_agent f g h i j];TRUE;[2.64];[3.40];[2.94 2.86];[0.93];[0]
9841;5;8;0.8;18;0.21400000000000002;0.5428;0.357;[agree_agent agree_agent agree_agent crit_agent talk_agent f g h i j];TRUE;[3.65 5.18 6.14];[2.17];[0];[0.23];[0]
6553;5;8;0.8;16;0.21400000000000002;0.5428;0.5;[agree_agent crit_agent crit_agent agree_agent crit_agent f g h i j];TRUE;[2.48 3.45];[0];[0];[0.76 0.34 0.24];[0]
5957;5;8;0.8;24;0.21400000000000002;0.5428000000000001;0.357;[crit_agent neuro_agent agree_agent neuro_agent talk_agent f g h i j];TRUE;[3.59];[3.52];[4.68 5.59];[0.46];[0]
8364;5;8;0.8;25;0.21400000000000002;0.5568;0.28500000000000003;[agree_agent talk_agent agree_agent neuro_agent talk_agent f g h i j];TRUE;[2.49 2.80];[5.84 5.08];[3.65];[0];[0]
4434;5;8;0.8;21;0.21400000000000002;0.5569999999999999;0.357;[talk_agent talk_agent talk_agent talk_agent agree_agent f g h i j];TRUE;[4.20];[4.8 3.13 4.00 4.21];[0];[0];[0]
2485;5;8;0.8;20;0.21400000000000002;0.557;0.42800000000000005;[crit_agent agree_agent talk_agent agree_agent talk_agent f g h i j];TRUE;[2.00 3.42];[2.43 2.51];[0];[0.24];[0]
5231;5;8;0.8;20;0.21400000000000002;0.571;0.357;[neuro_agent neuro_agent neuro_agent neuro_agent talk_agent f g h i j];TRUE;[0];[3.97];[3.87 6.14 2.80 4.94];[0];[0]
5191;5;8;0.8;14;0.21400000000000002;0.5711999999999999;0.357;[crit_agent agree_agent agree_agent crit_agent neuro_agent f g h i j];TRUE;[2.14 3.34];[0];[2.09];[0.22 0.47];[0]
1198;5;8;0.8;17;0.21400000000000002;0.5714000000000001;0.5;[agree_agent agree_agent neuro_agent crit_agent agree_agent f g h i j];TRUE;[4.53 4.26 2.72];[0];[5.3];[0.48];[0]
4503;5;8;0.8;11;0.21400000000000002;0.5714000000000001;0.5;[neuro_agent crit_agent talk_agent talk_agent neuro_agent f g h i j];TRUE;[0];[4.29 2.36];[3.49 3.15];[0.3];[0]
7344;5;8;0.8;19;0.21400000000000002;0.5854;0.5;[neuro_agent agree_agent crit_agent neuro_agent neuro_agent f g h i j];TRUE;[6.08];[0];[3.42 3.24 3.12];[0.66];[0]
427;5;8;0.8;21;0.21400000000000002;0.5856000000000001;0.357;[neuro_agent talk_agent talk_agent agree_agent talk_agent f g h i j];TRUE;[6.85];[2.65 3.44 4.19];[2.06];[0];[0]
1469;5;8;0.8;23;0.21400000000000002;0.5996;0.07100000000000004;[agree_agent neuro_agent know_agent agree_agent crit_agent f g h i j];TRUE;[5.08 6.13];[0];[6.01];[0.62];[0.79]
665;5;8;0.8;17;0.21400000000000002;0.5998000000000001;0.42800000000000005;[neuro_agent agree_agent agree_agent crit_agent talk_agent f g h i j];TRUE;[3.99 6.66];[2.44];[5.33];[0.65];[0]
6893;5;8;0.8;20;0.21400000000000002;0.6282;0.42800000000000005;[agree_agent crit_agent agree_agent crit_agent talk_agent f g h i j];TRUE;[3.5 4.69];[2.80];[0];[0.56 0.36];[0]
